OCCUPANCY,WINDOW,IAQ,CO2,RH,Tin,MONTH_NUM,CO2_x_OCCUPANCY,CO2_x_WINDOW,WINDOW_x_OCCUPANCY,Temp_x_RH,Air_Quality_Label
1,0,196.9,1351.8,41.78,27.25,10,1351.8,0.0,0,1138.505,Moderate
1,0,197.0,1353.5,41.79,27.26,10,1353.5,0.0,0,1139.1954,Moderate
1,0,196.9,1357.93,41.86,27.25,10,1357.93,0.0,0,1140.685,Moderate
1,0,196.9,1361.92,41.81,27.25,10,1361.92,0.0,0,1139.3225,Moderate
1,0,196.75,1363.73,41.78,27.26,10,1363.73,0.0,0,1138.9228,Moderate
1,0,196.75,1361.15,41.65,27.3,10,1361.15,0.0,0,1137.045,Moderate
1,0,196.33,1358.58,41.61,27.33,10,1358.58,0.0,0,1137.2013,Moderate
1,0,196.2,1360.07,41.63,27.33,10,1360.07,0.0,0,1137.7479,Moderate
1,0,196.4,1363.88,41.72,27.31,10,1363.88,0.0,0,1139.3732,Moderate
1,0,196.1,1365.55,41.81,27.28,10,1365.55,0.0,0,1140.5768,Moderate
1,0,196.48,1366.65,41.83,27.26,10,1366.65,0.0,0,1140.2858,Moderate
1,0,196.53,1367.75,41.79,27.25,10,1367.75,0.0,0,1138.7775,Moderate
1,0,196.65,1368.02,41.82,27.25,10,1368.02,0.0,0,1139.595,Moderate
1,0,196.4,1373.73,42.0,27.24,10,1373.73,0.0,0,1144.08,Moderate
1,0,196.47,1376.35,41.99,27.22,10,1376.35,0.0,0,1142.9678,Moderate
1,0,196.33,1377.77,41.98,27.22,10,1377.77,0.0,0,1142.6955999999998,Moderate
1,0,196.0,1374.77,41.91,27.23,10,1374.77,0.0,0,1141.2093,Moderate
1,0,196.05,1373.13,41.95,27.23,10,1373.13,0.0,0,1142.2985,Moderate
1,0,196.1,1375.35,42.02,27.23,10,1375.35,0.0,0,1144.2046,Moderate
1,0,196.25,1376.85,42.06,27.22,10,1376.85,0.0,0,1144.8732,Moderate
1,0,196.05,1381.07,42.16,27.22,10,1381.07,0.0,0,1147.5951999999997,Moderate
1,0,196.2,1380.78,41.98,27.23,10,1380.78,0.0,0,1143.1154,Moderate
1,0,196.2,1381.7,42.06,27.24,10,1381.7,0.0,0,1145.7144,Moderate
1,0,196.1,1381.25,42.03,27.26,10,1381.25,0.0,0,1145.7378,Moderate
1,0,196.1,1380.03,41.99,27.27,10,1380.03,0.0,0,1145.0673,Moderate
1,0,195.98,1381.3,42.04,27.26,10,1381.3,0.0,0,1146.0104000000001,Moderate
1,0,196.1,1380.32,42.01,27.25,10,1380.32,0.0,0,1144.7725,Moderate
1,0,195.88,1390.78,42.22,27.25,10,1390.78,0.0,0,1150.495,Moderate
1,0,196.05,1405.45,42.23,27.24,10,1405.45,0.0,0,1150.3451999999997,Moderate
1,0,196.05,1402.23,42.0,27.24,10,1402.23,0.0,0,1144.08,Moderate
1,0,196.1,1397.42,42.22,27.23,10,1397.42,0.0,0,1149.6506,Moderate
1,0,196.35,1399.38,42.16,27.23,10,1399.38,0.0,0,1148.0167999999999,Moderate
1,0,196.35,1407.12,42.28,27.23,10,1407.12,0.0,0,1151.2844,Moderate
1,0,196.48,1412.3,42.19,27.23,10,1412.3,0.0,0,1148.8337,Moderate
1,0,195.95,1417.83,42.28,27.23,10,1417.83,0.0,0,1151.2844,Moderate
1,0,196.3,1418.98,42.37,27.21,10,1418.98,0.0,0,1152.8877,Moderate
1,0,195.87,1416.78,42.27,27.21,10,1416.78,0.0,0,1150.1667000000002,Moderate
1,0,196.3,1414.42,42.15,27.21,10,1414.42,0.0,0,1146.9015,Moderate
1,0,196.28,1416.57,42.32,27.21,10,1416.57,0.0,0,1151.5272,Moderate
1,0,196.45,1418.58,42.42,27.19,10,1418.58,0.0,0,1153.3998000000001,Moderate
1,0,196.48,1419.98,42.45,27.17,10,1419.98,0.0,0,1153.3665,Moderate
1,0,196.53,1422.22,42.42,27.18,10,1422.22,0.0,0,1152.9756,Moderate
1,0,196.1,1428.5,42.49,27.17,10,1428.5,0.0,0,1154.4533000000001,Moderate
1,0,196.15,1430.18,42.41,27.17,10,1430.18,0.0,0,1152.2797,Moderate
0,0,196.1,1426.85,42.39,27.16,10,0.0,0.0,0,1151.3124,Moderate
0,0,196.18,1427.82,42.28,27.19,10,0.0,0.0,0,1149.5932,Moderate
0,0,196.43,1425.38,42.37,27.19,10,0.0,0.0,0,1152.0403,Moderate
0,0,196.35,1419.93,42.29,27.19,10,0.0,0.0,0,1149.8651,Moderate
0,0,196.08,1417.87,42.49,27.18,10,0.0,0.0,0,1154.8782,Moderate
0,0,195.85,1416.95,42.4,27.19,10,0.0,0.0,0,1152.856,Moderate
0,0,196.22,1415.03,42.36,27.18,10,0.0,0.0,0,1151.3448,Moderate
0,0,196.88,1410.48,42.27,27.18,10,0.0,0.0,0,1148.8986,Moderate
0,0,195.98,1404.82,42.26,27.17,10,0.0,0.0,0,1148.2042000000001,Moderate
0,0,196.35,1402.72,42.26,27.16,10,0.0,0.0,0,1147.7816,Moderate
0,0,196.52,1403.2,42.26,27.15,10,0.0,0.0,0,1147.359,Moderate
0,0,196.63,1400.13,42.26,27.15,10,0.0,0.0,0,1147.359,Moderate
0,0,196.48,1398.52,42.26,27.14,10,0.0,0.0,0,1146.9364,Moderate
0,0,196.4,1397.65,42.2,27.13,10,0.0,0.0,0,1144.886,Moderate
0,0,196.35,1395.73,42.23,27.13,10,0.0,0.0,0,1145.6998999999998,Moderate
0,0,196.72,1392.25,42.22,27.13,10,0.0,0.0,0,1145.4286,Moderate
0,0,196.63,1389.3,42.17,27.12,10,0.0,0.0,0,1143.6504,Moderate
0,0,196.67,1389.25,42.16,27.12,10,0.0,0.0,0,1143.3791999999999,Moderate
0,0,196.5,1390.2,42.16,27.12,10,0.0,0.0,0,1143.3791999999999,Moderate
1,0,196.63,1387.12,42.07,27.11,10,1387.12,0.0,0,1140.5176999999999,Moderate
1,0,196.1,1379.15,41.96,27.12,10,1379.15,0.0,0,1137.9552,Moderate
1,0,196.35,1373.63,42.04,27.1,10,1373.63,0.0,0,1139.284,Moderate
1,0,195.95,1370.78,42.06,27.11,10,1370.78,0.0,0,1140.2466,Moderate
1,0,195.95,1372.05,42.06,27.12,10,1372.05,0.0,0,1140.6672,Moderate
1,0,195.53,1374.18,42.06,27.12,10,1374.18,0.0,0,1140.6672,Moderate
1,0,195.65,1375.95,42.17,27.11,10,1375.95,0.0,0,1143.2287000000001,Moderate
1,0,195.97,1378.77,42.05,27.14,10,1378.77,0.0,0,1141.2369999999999,Moderate
1,1,195.1,1304.82,40.09,26.98,10,1304.82,1304.82,1,1081.6282,Moderate
1,1,198.13,803.47,35.85,26.07,10,803.47,803.47,1,934.6095,Moderate
1,1,199.78,611.43,35.6,25.08,10,611.43,611.43,1,892.848,Moderate
1,1,194.3,534.33,35.28,24.43,10,534.33,534.33,1,861.8904,Moderate
1,1,185.52,481.4,35.53,24.2,10,481.4,481.4,1,859.826,Moderate
1,1,174.38,538.3,36.12,24.3,10,538.3,538.3,1,877.716,Moderate
1,1,163.52,534.87,34.98,24.33,10,534.87,534.87,1,851.0633999999999,Moderate
1,1,154.55,411.45,34.57,23.95,10,411.45,411.45,1,827.9515,Moderate
1,1,145.73,400.18,35.16,23.88,10,400.18,400.18,1,839.6207999999999,Moderate
1,1,136.3,429.2,34.71,23.94,10,429.2,429.2,1,830.9574000000001,Moderate
1,1,129.67,423.58,34.78,23.88,10,423.58,423.58,1,830.5464,Moderate
1,1,121.6,419.22,34.45,23.9,10,419.22,419.22,1,823.355,Moderate
1,1,114.47,425.12,34.12,23.82,10,425.12,425.12,1,812.7384,Moderate
1,0,107.2,359.87,34.93,23.7,10,359.87,0.0,0,827.841,Moderate
1,0,100.15,398.12,35.15,23.87,10,398.12,0.0,0,839.0305,Moderate
1,0,94.4,423.55,35.53,24.06,10,423.55,0.0,0,854.8518,Good
1,0,89.92,439.55,35.73,24.26,10,439.55,0.0,0,866.8098,Good
1,0,86.95,450.02,35.78,24.45,10,450.02,0.0,0,874.821,Good
1,0,84.67,458.62,35.66,24.64,10,458.62,0.0,0,878.6623999999999,Good
1,0,82.82,466.5,35.78,24.8,10,466.5,0.0,0,887.344,Good
1,0,81.12,476.45,35.8,24.95,10,476.45,0.0,0,893.2099999999999,Good
1,0,79.32,483.42,35.7,25.08,10,483.42,0.0,0,895.356,Good
1,0,78.27,490.65,35.77,25.21,10,490.65,0.0,0,901.7617000000001,Good
1,0,77.45,497.77,35.58,25.32,10,497.77,0.0,0,900.8856,Good
1,0,76.63,501.03,35.72,25.43,10,501.03,0.0,0,908.3596,Good
1,0,76.9,505.17,36.24,25.52,10,505.17,0.0,0,924.8448000000001,Good
1,0,77.67,515.25,36.6,25.61,10,515.25,0.0,0,937.326,Good
1,0,78.83,527.23,36.82,25.69,10,527.23,0.0,0,945.9058,Good
1,0,80.73,541.33,36.96,25.77,10,541.33,0.0,0,952.4592,Good
1,0,82.63,547.53,36.71,25.84,10,547.53,0.0,0,948.5864,Good
1,0,84.08,549.9,36.58,25.9,10,549.9,0.0,0,947.4219999999999,Good
1,0,84.88,549.77,36.44,25.95,10,549.77,0.0,0,945.6179999999999,Good
1,0,86.02,553.7,36.62,26.0,10,553.7,0.0,0,952.1199999999999,Good
1,0,86.82,557.23,36.86,26.04,10,557.23,0.0,0,959.8344,Good
1,0,87.95,556.38,36.45,26.07,10,556.38,0.0,0,950.2515000000001,Good
1,0,89.4,555.75,36.63,26.11,10,555.75,0.0,0,956.4093,Good
1,0,90.27,555.9,36.71,26.15,10,555.9,0.0,0,959.9665,Good
1,0,91.18,554.75,36.63,26.17,10,554.75,0.0,0,958.6071000000002,Good
1,0,92.4,553.88,36.73,26.19,10,553.88,0.0,0,961.9587,Good
1,0,93.32,556.37,36.86,26.21,10,556.37,0.0,0,966.1006,Good
1,0,94.32,564.38,36.99,26.23,10,564.38,0.0,0,970.2477000000001,Good
1,0,95.93,570.25,37.0,26.25,10,570.25,0.0,0,971.25,Good
1,0,96.57,573.2,37.08,26.27,10,573.2,0.0,0,974.0916,Good
1,0,95.95,578.17,37.15,26.29,10,578.17,0.0,0,976.6734999999999,Good
1,0,97.1,583.6,37.07,26.32,10,583.6,0.0,0,975.6824,Good
1,0,98.68,584.52,37.08,26.35,10,584.52,0.0,0,977.058,Good
1,0,100.1,585.95,37.12,26.36,10,585.95,0.0,0,978.4831999999999,Moderate
1,0,101.5,588.12,37.21,26.36,10,588.12,0.0,0,980.8556,Moderate
1,0,102.92,590.57,37.33,26.37,10,590.57,0.0,0,984.3921,Moderate
1,0,104.37,595.7,37.39,26.37,10,595.7,0.0,0,985.9743000000001,Moderate
1,0,106.38,601.12,37.49,26.39,10,601.12,0.0,0,989.3611000000001,Moderate
1,0,107.78,606.32,37.45,26.39,10,606.32,0.0,0,988.3055,Moderate
1,0,108.68,608.72,37.48,26.39,10,608.72,0.0,0,989.0971999999999,Moderate
1,0,110.35,612.08,37.64,26.4,10,612.08,0.0,0,993.6959999999999,Moderate
1,0,111.43,618.68,37.63,26.41,10,618.68,0.0,0,993.8083,Moderate
1,0,113.62,617.98,37.68,26.41,10,617.98,0.0,0,995.1288,Moderate
1,0,115.1,617.12,37.69,26.41,10,617.12,0.0,0,995.3928999999999,Moderate
1,0,116.08,621.0,37.75,26.43,10,621.0,0.0,0,997.7325,Moderate
1,0,117.57,624.68,37.76,26.44,10,624.68,0.0,0,998.3744,Moderate
1,0,119.1,627.63,37.91,26.44,10,627.63,0.0,0,1002.3403999999999,Moderate
1,0,120.78,631.52,37.88,26.45,10,631.52,0.0,0,1001.926,Moderate
1,0,121.47,634.95,37.86,26.46,10,634.95,0.0,0,1001.7756,Moderate
1,0,122.98,635.78,37.93,26.46,10,635.78,0.0,0,1003.6278,Moderate
1,0,124.55,638.57,37.96,26.46,10,638.57,0.0,0,1004.4216,Moderate
1,0,125.6,641.43,37.99,26.47,10,641.43,0.0,0,1005.5953000000001,Moderate
1,0,126.42,647.08,38.1,26.48,10,647.08,0.0,0,1008.888,Moderate
1,0,128.28,651.28,38.06,26.48,10,651.28,0.0,0,1007.8288000000001,Moderate
1,0,129.45,654.42,38.17,26.48,10,654.42,0.0,0,1010.7416000000001,Moderate
1,0,130.13,659.97,38.16,26.49,10,659.97,0.0,0,1010.8583999999998,Moderate
0,0,131.77,661.93,38.23,26.47,10,0.0,0.0,0,1011.9480999999998,Moderate
0,0,133.18,661.98,38.19,26.46,10,0.0,0.0,0,1010.5074,Moderate
0,0,134.03,664.05,38.34,26.48,10,0.0,0.0,0,1015.2432000000001,Moderate
1,0,135.15,666.6,38.25,26.46,10,666.6,0.0,0,1012.095,Moderate
1,0,136.25,666.92,38.26,26.44,10,666.92,0.0,0,1011.5944,Moderate
1,0,137.12,668.62,38.26,26.46,10,668.62,0.0,0,1012.3596,Moderate
1,0,138.07,668.8,38.26,26.46,10,668.8,0.0,0,1012.3596,Moderate
1,0,138.95,672.82,38.33,26.49,10,672.82,0.0,0,1015.3616999999999,Moderate
1,0,139.6,673.4,38.32,26.48,10,673.4,0.0,0,1014.7136,Moderate
1,0,140.7,674.6,38.36,26.48,10,674.6,0.0,0,1015.7728,Moderate
1,0,141.52,678.98,38.4,26.49,10,678.98,0.0,0,1017.2159999999999,Moderate
1,0,142.15,684.05,38.45,26.49,10,684.05,0.0,0,1018.5405000000001,Moderate
1,0,142.93,690.1,38.49,26.49,10,690.1,0.0,0,1019.6001,Moderate
1,0,143.83,694.9,38.57,26.49,10,694.9,0.0,0,1021.7193,Moderate
1,0,145.0,697.52,38.64,26.5,10,697.52,0.0,0,1023.96,Moderate
1,0,145.2,698.78,38.55,26.51,10,698.78,0.0,0,1021.9605,Moderate
1,0,146.33,696.38,38.56,26.51,10,696.38,0.0,0,1022.2256000000001,Moderate
1,0,146.95,695.22,38.6,26.51,10,695.22,0.0,0,1023.2860000000001,Moderate
1,0,147.77,698.08,38.7,26.51,10,698.08,0.0,0,1025.9370000000001,Moderate
1,0,148.13,702.83,38.72,26.52,10,702.83,0.0,0,1026.8544,Moderate
1,0,149.2,706.45,38.69,26.52,10,706.45,0.0,0,1026.0588,Moderate
1,0,149.75,709.2,38.75,26.54,10,709.2,0.0,0,1028.425,Moderate
1,0,150.42,713.18,38.82,26.54,10,713.18,0.0,0,1030.2828,Moderate
1,0,150.28,716.75,38.75,26.56,10,716.75,0.0,0,1029.2,Moderate
1,0,150.0,718.2,38.8,26.54,10,718.2,0.0,0,1029.752,Moderate
0,0,150.23,721.43,38.77,26.54,10,0.0,0.0,0,1028.9558,Moderate
0,0,151.1,725.55,38.71,26.53,10,0.0,0.0,0,1026.9763,Moderate
0,0,152.1,731.25,38.82,26.52,10,0.0,0.0,0,1029.5064,Moderate
0,0,153.67,733.12,38.84,26.51,10,0.0,0.0,0,1029.6484,Moderate
0,0,154.0,733.17,38.87,26.53,10,0.0,0.0,0,1031.2211,Moderate
0,0,154.78,736.57,38.95,26.52,10,0.0,0.0,0,1032.954,Moderate
0,0,155.35,738.33,38.95,26.53,10,0.0,0.0,0,1033.3435000000002,Moderate
0,0,156.17,739.37,38.91,26.54,10,0.0,0.0,0,1032.6714,Moderate
0,0,156.9,741.08,38.95,26.53,10,0.0,0.0,0,1033.3435000000002,Moderate
0,0,157.23,740.13,38.95,26.53,10,0.0,0.0,0,1033.3435000000002,Moderate
0,0,157.92,738.17,38.89,26.53,10,0.0,0.0,0,1031.7517,Moderate
0,0,159.07,735.37,38.89,26.54,10,0.0,0.0,0,1032.1406,Moderate
0,0,160.5,736.35,38.85,26.55,10,0.0,0.0,0,1031.4675,Moderate
0,0,161.55,736.08,38.87,26.56,10,0.0,0.0,0,1032.3872,Moderate
0,0,162.35,736.97,38.85,26.56,10,0.0,0.0,0,1031.856,Moderate
0,0,162.45,736.55,38.87,26.55,10,0.0,0.0,0,1031.9985,Moderate
0,0,162.6,735.43,38.86,26.55,10,0.0,0.0,0,1031.733,Moderate
0,0,163.4,733.18,38.85,26.55,10,0.0,0.0,0,1031.4675,Moderate
0,0,163.82,732.08,38.86,26.55,10,0.0,0.0,0,1031.733,Moderate
0,0,163.7,732.25,38.86,26.55,10,0.0,0.0,0,1031.733,Moderate
0,0,164.48,732.03,38.86,26.54,10,0.0,0.0,0,1031.3444,Moderate
0,0,164.67,733.37,38.85,26.54,10,0.0,0.0,0,1031.079,Moderate
0,0,165.17,733.27,38.89,26.53,10,0.0,0.0,0,1031.7517,Moderate
0,0,165.85,732.5,38.93,26.53,10,0.0,0.0,0,1032.8129000000001,Moderate
0,0,166.55,730.7,38.94,26.52,10,0.0,0.0,0,1032.6888,Moderate
0,0,166.37,731.6,38.96,26.51,10,0.0,0.0,0,1032.8296,Moderate
0,0,166.97,732.03,38.95,26.51,10,0.0,0.0,0,1032.5645000000002,Moderate
0,0,167.18,733.37,38.95,26.51,10,0.0,0.0,0,1032.5645000000002,Moderate
0,0,167.15,732.92,38.95,26.5,10,0.0,0.0,0,1032.1750000000002,Moderate
0,0,167.55,733.53,38.95,26.5,10,0.0,0.0,0,1032.1750000000002,Moderate
0,0,167.75,734.43,38.97,26.49,10,0.0,0.0,0,1032.3153,Moderate
0,0,167.65,734.63,39.02,26.48,10,0.0,0.0,0,1033.2496,Moderate
0,0,167.58,734.93,39.01,26.47,10,0.0,0.0,0,1032.5946999999999,Moderate
0,0,167.27,735.78,39.05,26.46,10,0.0,0.0,0,1033.263,Moderate
0,0,167.17,737.98,39.05,26.45,10,0.0,0.0,0,1032.8725,Moderate
0,0,167.97,738.72,39.03,26.45,10,0.0,0.0,0,1032.3435,Moderate
0,0,168.33,735.53,39.03,26.45,10,0.0,0.0,0,1032.3435,Moderate
0,0,169.32,733.05,38.97,26.45,10,0.0,0.0,0,1030.7565,Moderate
0,0,169.55,731.63,39.04,26.45,10,0.0,0.0,0,1032.608,Moderate
0,0,169.0,729.9,39.05,26.43,10,0.0,0.0,0,1032.0915,Moderate
0,0,168.95,731.13,39.06,26.42,10,0.0,0.0,0,1031.9652,Moderate
0,0,168.68,730.5,39.05,26.42,10,0.0,0.0,0,1031.701,Moderate
0,0,169.8,728.32,39.11,26.4,10,0.0,0.0,0,1032.504,Moderate
0,0,169.17,727.32,39.15,26.39,10,0.0,0.0,0,1033.1685,Moderate
0,0,169.28,726.7,39.15,26.38,10,0.0,0.0,0,1032.7769999999998,Moderate
0,0,169.35,726.77,39.11,26.38,10,0.0,0.0,0,1031.7218,Moderate
0,0,169.15,727.72,39.1,26.38,10,0.0,0.0,0,1031.458,Moderate
0,0,169.73,728.4,39.05,26.38,10,0.0,0.0,0,1030.139,Moderate
0,0,169.58,730.77,39.09,26.37,10,0.0,0.0,0,1030.8033,Moderate
0,0,169.65,729.13,39.14,26.36,10,0.0,0.0,0,1031.7304,Moderate
0,0,169.32,726.35,39.16,26.35,10,0.0,0.0,0,1031.866,Moderate
0,0,169.62,726.07,39.15,26.35,10,0.0,0.0,0,1031.6025,Moderate
0,0,170.15,725.98,39.15,26.35,10,0.0,0.0,0,1031.6025,Moderate
0,0,170.2,723.78,39.16,26.34,10,0.0,0.0,0,1031.4743999999998,Moderate
0,0,169.85,722.03,39.24,26.32,10,0.0,0.0,0,1032.7968,Moderate
0,0,170.1,720.22,39.22,26.31,10,0.0,0.0,0,1031.8781999999999,Moderate
0,0,170.23,720.6,39.22,26.31,10,0.0,0.0,0,1031.8781999999999,Moderate
0,0,170.47,723.63,39.18,26.31,10,0.0,0.0,0,1030.8257999999998,Moderate
0,0,170.4,721.83,39.27,26.3,10,0.0,0.0,0,1032.8010000000002,Moderate
0,0,170.55,721.2,39.26,26.3,10,0.0,0.0,0,1032.538,Moderate
0,0,170.73,720.65,39.27,26.27,10,0.0,0.0,0,1031.6229,Moderate
0,0,170.55,719.73,39.27,26.26,10,0.0,0.0,0,1031.2302000000002,Moderate
0,0,171.0,719.07,39.27,26.25,10,0.0,0.0,0,1030.8375,Moderate
0,0,171.02,719.82,39.29,26.24,10,0.0,0.0,0,1030.9696,Moderate
0,0,170.77,722.05,39.33,26.24,10,0.0,0.0,0,1032.0192,Moderate
0,0,170.97,722.85,39.3,26.23,10,0.0,0.0,0,1030.839,Moderate
0,0,170.6,723.95,39.29,26.24,10,0.0,0.0,0,1030.9696,Moderate
0,0,171.0,726.0,39.33,26.23,10,0.0,0.0,0,1031.6259,Moderate
0,0,170.98,726.05,39.35,26.22,10,0.0,0.0,0,1031.757,Moderate
0,0,170.82,725.58,39.33,26.21,10,0.0,0.0,0,1030.8393,Moderate
0,0,170.7,723.6,39.37,26.21,10,0.0,0.0,0,1031.8877,Moderate
0,0,170.8,724.75,39.35,26.2,10,0.0,0.0,0,1030.97,Moderate
0,0,171.0,724.35,39.37,26.19,10,0.0,0.0,0,1031.1003,Moderate
0,0,170.9,722.72,39.37,26.19,10,0.0,0.0,0,1031.1003,Moderate
0,0,170.85,721.17,39.37,26.18,10,0.0,0.0,0,1030.7066,Moderate
0,0,170.8,721.62,39.37,26.18,10,0.0,0.0,0,1030.7066,Moderate
0,0,171.15,720.7,39.37,26.17,10,0.0,0.0,0,1030.3129,Moderate
0,0,171.23,719.0,39.37,26.16,10,0.0,0.0,0,1029.9192,Moderate
0,0,171.15,718.07,39.42,26.15,10,0.0,0.0,0,1030.833,Moderate
0,0,171.35,717.75,39.39,26.14,10,0.0,0.0,0,1029.6546,Moderate
0,0,171.45,717.53,39.44,26.14,10,0.0,0.0,0,1030.9615999999999,Moderate
0,0,171.5,719.32,39.42,26.13,10,0.0,0.0,0,1030.0446,Moderate
0,0,171.55,717.23,39.45,26.13,10,0.0,0.0,0,1030.8285,Moderate
0,0,171.53,716.18,39.46,26.13,10,0.0,0.0,0,1031.0898,Moderate
0,0,171.58,717.78,39.46,26.13,10,0.0,0.0,0,1031.0898,Moderate
0,0,171.85,717.35,39.47,26.12,10,0.0,0.0,0,1030.9564,Moderate
0,0,172.1,716.97,39.47,26.12,10,0.0,0.0,0,1030.9564,Moderate
0,0,172.25,719.45,39.47,26.12,10,0.0,0.0,0,1030.9564,Moderate
0,0,172.1,719.97,39.47,26.12,10,0.0,0.0,0,1030.9564,Moderate
0,0,171.85,721.33,39.47,26.12,10,0.0,0.0,0,1030.9564,Moderate
0,0,172.35,720.67,39.47,26.11,10,0.0,0.0,0,1030.5617,Moderate
0,0,172.3,718.92,39.47,26.09,10,0.0,0.0,0,1029.7722999999999,Moderate
0,0,172.25,718.95,39.48,26.09,10,0.0,0.0,0,1030.0331999999999,Moderate
0,0,172.6,719.0,39.48,26.08,10,0.0,0.0,0,1029.6383999999998,Moderate
0,0,172.85,719.27,39.48,26.08,10,0.0,0.0,0,1029.6383999999998,Moderate
0,0,172.4,719.88,39.48,26.07,10,0.0,0.0,0,1029.2436,Moderate
0,0,172.48,719.72,39.48,26.08,10,0.0,0.0,0,1029.6383999999998,Moderate
0,0,172.2,718.8,39.48,26.07,10,0.0,0.0,0,1029.2436,Moderate
0,0,172.7,717.83,39.48,26.07,10,0.0,0.0,0,1029.2436,Moderate
0,0,172.88,718.28,39.48,26.07,10,0.0,0.0,0,1029.2436,Moderate
0,0,172.85,718.23,39.48,26.07,10,0.0,0.0,0,1029.2436,Moderate
0,0,172.98,715.88,39.48,26.07,10,0.0,0.0,0,1029.2436,Moderate
0,0,172.82,717.4,39.54,26.06,10,0.0,0.0,0,1030.4124,Moderate
0,0,172.85,716.68,39.5,26.06,10,0.0,0.0,0,1029.37,Moderate
0,0,173.25,713.73,39.49,26.06,10,0.0,0.0,0,1029.1094,Moderate
0,0,173.23,716.4,39.55,26.05,10,0.0,0.0,0,1030.2775,Moderate
0,0,172.77,716.45,39.54,26.05,10,0.0,0.0,0,1030.017,Moderate
0,0,172.68,717.83,39.52,26.05,10,0.0,0.0,0,1029.496,Moderate
0,0,173.15,718.03,39.53,26.04,10,0.0,0.0,0,1029.3612,Moderate
0,0,173.18,718.83,39.58,26.03,10,0.0,0.0,0,1030.2674,Moderate
0,0,173.6,717.92,39.58,26.03,10,0.0,0.0,0,1030.2674,Moderate
0,0,173.05,718.68,39.58,26.03,10,0.0,0.0,0,1030.2674,Moderate
0,0,173.35,718.7,39.58,26.02,10,0.0,0.0,0,1029.8716,Moderate
0,0,173.05,717.43,39.57,26.02,10,0.0,0.0,0,1029.6114,Moderate
0,0,173.0,716.42,39.58,26.02,10,0.0,0.0,0,1029.8716,Moderate
0,0,173.0,717.98,39.58,26.01,10,0.0,0.0,0,1029.4758,Moderate
0,0,173.2,717.6,39.58,26.02,10,0.0,0.0,0,1029.8716,Moderate
0,0,173.95,715.7,39.58,26.01,10,0.0,0.0,0,1029.4758,Moderate
0,0,173.93,716.63,39.58,26.01,10,0.0,0.0,0,1029.4758,Moderate
0,0,173.8,714.98,39.58,26.0,10,0.0,0.0,0,1029.08,Moderate
0,0,174.0,714.8,39.58,26.0,10,0.0,0.0,0,1029.08,Moderate
0,0,174.25,714.2,39.58,26.0,10,0.0,0.0,0,1029.08,Moderate
0,0,174.25,712.77,39.58,26.0,10,0.0,0.0,0,1029.08,Moderate
0,0,174.1,712.85,39.58,26.0,10,0.0,0.0,0,1029.08,Moderate
0,0,174.18,713.23,39.58,25.99,10,0.0,0.0,0,1028.6842,Moderate
0,0,174.15,711.88,39.58,26.0,10,0.0,0.0,0,1029.08,Moderate
0,0,174.3,711.88,39.58,25.99,10,0.0,0.0,0,1028.6842,Moderate
0,0,174.3,709.18,39.58,25.98,10,0.0,0.0,0,1028.2884,Moderate
0,0,174.43,705.25,39.58,25.98,10,0.0,0.0,0,1028.2884,Moderate
0,0,174.92,703.45,39.58,25.98,10,0.0,0.0,0,1028.2884,Moderate
0,0,174.3,701.57,39.58,25.98,10,0.0,0.0,0,1028.2884,Moderate
0,0,174.72,700.02,39.58,25.98,10,0.0,0.0,0,1028.2884,Moderate
0,0,174.85,699.45,39.58,25.98,10,0.0,0.0,0,1028.2884,Moderate
0,0,174.45,700.37,39.58,25.98,10,0.0,0.0,0,1028.2884,Moderate
0,0,174.58,701.97,39.58,25.98,10,0.0,0.0,0,1028.2884,Moderate
0,0,174.78,702.65,39.59,25.97,10,0.0,0.0,0,1028.1523,Moderate
0,0,174.88,701.18,39.58,25.97,10,0.0,0.0,0,1027.8926,Moderate
0,0,175.1,702.27,39.61,25.97,10,0.0,0.0,0,1028.6716999999999,Moderate
0,0,175.15,704.87,39.59,25.96,10,0.0,0.0,0,1027.7564000000002,Moderate
0,0,174.65,707.18,39.61,25.96,10,0.0,0.0,0,1028.2756,Moderate
0,0,175.12,707.18,39.61,25.96,10,0.0,0.0,0,1028.2756,Moderate
0,0,175.05,705.23,39.59,25.96,10,0.0,0.0,0,1027.7564000000002,Moderate
0,0,175.15,703.57,39.63,25.95,10,0.0,0.0,0,1028.3985,Moderate
0,0,175.33,702.4,39.64,25.95,10,0.0,0.0,0,1028.658,Moderate
0,0,175.18,701.17,39.68,25.95,10,0.0,0.0,0,1029.696,Moderate
0,0,175.32,699.5,39.59,25.95,10,0.0,0.0,0,1027.3605,Moderate
0,0,175.65,696.7,39.63,25.95,10,0.0,0.0,0,1028.3985,Moderate
0,0,175.78,691.38,39.67,25.95,10,0.0,0.0,0,1029.4365,Moderate
0,0,175.1,688.27,39.67,25.95,10,0.0,0.0,0,1029.4365,Moderate
0,0,175.45,687.83,39.62,25.95,10,0.0,0.0,0,1028.139,Moderate
0,0,175.68,687.4,39.64,25.95,10,0.0,0.0,0,1028.658,Moderate
0,0,175.9,689.35,39.66,25.96,10,0.0,0.0,0,1029.5736,Moderate
0,0,175.55,691.53,39.64,25.95,10,0.0,0.0,0,1028.658,Moderate
0,0,175.9,689.63,39.62,25.95,10,0.0,0.0,0,1028.139,Moderate
