OCCUPANCY,WINDOW,CO2,RH,Tin,MONTH_NUM,CO2_x_OCCUPANCY,CO2_x_WINDOW,WINDOW_x_OCCUPANCY,Temp_x_RH
1,0,1484.48,34.05,27.18,1,1484.48,0.0,0,925.479
1,0,503.08,27.25,26.6,3,503.08,0.0,0,724.85
1,0,1243.42,27.78,28.07,3,1243.42,0.0,0,779.7846000000001
0,0,375.78,30.51,25.15,1,0.0,0.0,0,767.3265
0,0,594.62,35.65,23.74,2,0.0,0.0,0,846.3309999999999
0,0,587.83,24.42,27.8,2,0.0,0.0,0,678.8760000000001
0,0,381.95,36.16,24.96,5,0.0,0.0,0,902.5536
0,1,638.77,32.59,25.31,5,0.0,638.77,0,824.8529000000001
0,0,609.1,35.19,26.09,4,0.0,0.0,0,918.1071
1,1,1009.68,27.82,28.9,3,1009.68,1009.68,1,803.9979999999999
0,0,1156.3,36.04,26.3,11,0.0,0.0,0,947.852
1,0,941.62,42.47,26.48,10,941.62,0.0,0,1124.6056
0,0,425.3,21.28,27.24,3,0.0,0.0,0,579.6672
0,0,1033.05,52.23,25.36,9,0.0,0.0,0,1324.5528
0,0,397.73,37.1,19.19,11,0.0,0.0,0,711.9490000000001
0,0,736.1,31.86,25.65,1,0.0,0.0,0,817.209
0,0,555.5,44.76,21.87,11,0.0,0.0,0,978.9012
1,0,1126.45,28.79,27.54,3,1126.45,0.0,0,792.8765999999999
0,0,728.08,44.95,23.81,11,0.0,0.0,0,1070.2595
0,1,532.17,53.72,27.75,8,0.0,532.17,0,1490.73
0,0,869.07,51.69,24.2,10,0.0,0.0,0,1250.898
0,0,548.22,38.69,23.19,1,0.0,0.0,0,897.2211
0,0,862.63,47.42,28.64,5,0.0,0.0,0,1358.1088
1,1,878.5,56.62,26.29,8,878.5,878.5,1,1488.5397999999998
1,0,628.25,45.45,28.28,10,628.25,0.0,0,1285.326
0,0,608.43,29.28,25.73,3,0.0,0.0,0,753.3744
0,0,591.47,30.98,27.28,4,0.0,0.0,0,845.1344
0,0,366.37,50.1,25.02,9,0.0,0.0,0,1253.502
0,0,1014.35,39.17,24.88,11,0.0,0.0,0,974.5496
0,0,595.55,50.29,23.01,10,0.0,0.0,0,1157.1729
1,0,1402.65,34.72,27.23,3,1402.65,0.0,0,945.4256
0,0,541.82,44.39,21.91,11,0.0,0.0,0,972.5849
0,0,1294.87,48.62,24.92,11,0.0,0.0,0,1211.6104
0,0,1127.75,38.07,23.2,3,0.0,0.0,0,883.2239999999999
0,0,623.7,31.5,25.79,1,0.0,0.0,0,812.385
1,0,1143.92,42.29,26.48,10,1143.92,0.0,0,1119.8392
0,0,385.73,31.43,24.88,1,0.0,0.0,0,781.9784
0,0,980.87,28.36,26.36,3,0.0,0.0,0,747.5695999999999
1,1,391.17,21.26,28.4,3,391.17,391.17,1,603.784
1,0,646.58,30.73,24.94,1,646.58,0.0,0,766.4062
0,0,607.98,37.82,22.77,1,0.0,0.0,0,861.1614
0,0,706.5,22.26,27.64,3,0.0,0.0,0,615.2664000000001
1,0,642.2,46.14,27.4,6,642.2,0.0,0,1264.236
1,0,1005.1,37.37,21.01,3,1005.1,0.0,0,785.1437
1,0,1415.1,41.08,23.89,1,1415.1,0.0,0,981.4012
1,0,745.33,32.1,26.19,1,745.33,0.0,0,840.6990000000001
0,0,633.43,37.76,21.27,3,0.0,0.0,0,803.1551999999999
1,0,1063.68,32.77,27.01,1,1063.68,0.0,0,885.1177000000001
0,0,889.3,52.0,25.07,9,0.0,0.0,0,1303.64
0,0,364.17,31.28,26.19,4,0.0,0.0,0,819.2232
1,0,566.27,44.4,28.43,5,566.27,0.0,0,1262.292
0,0,1236.2,43.02,26.35,10,0.0,0.0,0,1133.5770000000002
0,0,462.38,43.74,24.99,5,0.0,0.0,0,1093.0626
0,0,605.02,37.67,25.88,11,0.0,0.0,0,974.8996
1,1,417.0,52.19,24.58,9,417.0,417.0,1,1282.8302
0,0,378.27,34.69,23.27,11,0.0,0.0,0,807.2362999999999
0,0,345.32,31.99,25.6,4,0.0,0.0,0,818.944
1,0,857.63,25.6,27.99,2,857.63,0.0,0,716.544
0,0,362.38,28.99,25.51,3,0.0,0.0,0,739.5349
0,0,627.6,38.17,25.59,11,0.0,0.0,0,976.7703
0,0,883.4,27.96,26.26,3,0.0,0.0,0,734.2296000000001
0,0,1207.9,41.93,26.46,5,0.0,0.0,0,1109.4678
0,0,598.87,40.13,25.48,10,0.0,0.0,0,1022.5124
1,1,1062.18,28.17,27.82,3,1062.18,1062.18,1,783.6894000000001
0,0,543.73,44.59,23.43,11,0.0,0.0,0,1044.7437
0,0,811.27,38.01,25.87,11,0.0,0.0,0,983.3187
0,0,771.37,39.42,26.1,11,0.0,0.0,0,1028.862
0,0,833.37,51.65,24.11,10,0.0,0.0,0,1245.2814999999998
0,0,408.12,25.16,26.67,3,0.0,0.0,0,671.0172
1,0,1181.43,33.16,27.24,1,1181.43,0.0,0,903.2783999999998
0,0,1057.25,52.31,25.38,9,0.0,0.0,0,1327.6278
0,0,851.72,37.81,21.59,3,0.0,0.0,0,816.3179
0,0,351.17,27.94,26.32,3,0.0,0.0,0,735.3808
1,0,1682.68,40.51,26.75,11,1682.68,0.0,0,1083.6425
0,0,714.18,39.39,23.08,1,0.0,0.0,0,909.1212
0,0,564.72,36.72,23.03,1,0.0,0.0,0,845.6616
0,0,754.72,39.82,25.54,11,0.0,0.0,0,1017.0028
1,0,1225.27,52.71,26.41,9,1225.27,0.0,0,1392.0711
1,0,1112.58,41.41,26.54,10,1112.58,0.0,0,1099.0214
0,0,936.45,39.14,24.11,11,0.0,0.0,0,943.6654
0,0,715.8,40.26,25.06,11,0.0,0.0,0,1008.9156
0,0,637.1,31.72,25.59,1,0.0,0.0,0,811.7148
0,0,623.52,46.89,27.47,5,0.0,0.0,0,1288.0683
1,0,750.8,37.99,24.78,11,750.8,0.0,0,941.3922
0,0,806.72,43.65,27.15,5,0.0,0.0,0,1185.0975
1,0,516.98,43.69,25.31,5,516.98,0.0,0,1105.7939
0,0,601.63,40.2,21.6,12,0.0,0.0,0,868.3200000000002
0,0,452.23,32.75,24.24,1,0.0,0.0,0,793.8599999999999
0,0,724.38,40.26,25.02,11,0.0,0.0,0,1007.3052
0,0,625.25,40.46,25.04,10,0.0,0.0,0,1013.1184
0,0,351.35,44.08,27.92,5,0.0,0.0,0,1230.7136
0,0,743.07,42.9,23.83,12,0.0,0.0,0,1022.307
1,0,404.02,33.84,25.35,4,404.02,0.0,0,857.8440000000002
1,0,744.9,21.78,28.0,3,744.9,0.0,0,609.84
1,0,1517.18,34.25,27.86,1,1517.18,0.0,0,954.205
1,0,901.83,40.38,26.47,11,901.83,0.0,0,1068.8586
0,0,805.18,41.51,25.47,10,0.0,0.0,0,1057.2596999999998
0,0,614.6,35.22,26.04,4,0.0,0.0,0,917.1288
0,0,911.25,33.09,22.12,4,0.0,0.0,0,731.9508000000001
0,0,525.42,27.09,30.35,4,0.0,0.0,0,822.1815
0,0,531.77,44.99,23.17,1,0.0,0.0,0,1042.4183
1,0,955.35,42.47,26.36,10,955.35,0.0,0,1119.5092
0,0,819.68,43.63,23.81,12,0.0,0.0,0,1038.8303
0,0,712.93,45.09,28.75,5,0.0,0.0,0,1296.3375
1,0,439.63,47.61,26.28,6,439.63,0.0,0,1251.1908
0,0,758.18,31.9,25.03,2,0.0,0.0,0,798.457
0,0,680.02,37.56,20.97,3,0.0,0.0,0,787.6332
1,0,774.25,47.57,28.45,5,774.25,0.0,0,1353.3665
1,0,838.17,30.78,27.6,1,838.17,0.0,0,849.528
0,0,729.65,39.89,25.86,10,0.0,0.0,0,1031.5554
0,0,835.62,42.58,25.65,10,0.0,0.0,0,1092.177
0,0,1061.57,28.54,26.22,3,0.0,0.0,0,748.3187999999999
0,0,1430.22,40.06,25.06,11,0.0,0.0,0,1003.9036
0,0,609.42,34.75,25.55,4,0.0,0.0,0,887.8625000000001
0,0,394.03,39.66,25.04,11,0.0,0.0,0,993.0864
0,0,1014.93,43.01,22.8,12,0.0,0.0,0,980.628
0,0,350.32,31.23,26.29,4,0.0,0.0,0,821.0367
0,0,367.2,34.37,24.01,11,0.0,0.0,0,825.2237
1,0,815.17,31.16,27.19,1,815.17,0.0,0,847.2404
0,0,520.42,44.68,23.22,1,0.0,0.0,0,1037.4696
0,0,543.15,21.74,26.56,3,0.0,0.0,0,577.4143999999999
0,0,1044.33,38.08,25.97,5,0.0,0.0,0,988.9376
1,0,738.42,39.39,23.14,1,738.42,0.0,0,911.4846
0,0,765.28,47.14,27.86,5,0.0,0.0,0,1313.3204
0,0,635.63,31.66,25.72,1,0.0,0.0,0,814.2952
0,0,754.28,43.99,26.72,5,0.0,0.0,0,1175.4128
0,0,622.42,36.96,21.05,3,0.0,0.0,0,778.008
0,0,1238.2,40.94,26.56,5,0.0,0.0,0,1087.3664
0,0,374.5,49.98,25.21,9,0.0,0.0,0,1259.9958
0,0,639.93,37.84,21.29,3,0.0,0.0,0,805.6136
1,0,716.87,38.08,24.72,11,716.87,0.0,0,941.3376
1,0,853.42,21.95,29.18,3,853.42,0.0,0,640.501
1,0,587.53,20.63,28.15,3,587.53,0.0,0,580.7344999999999
0,0,446.83,28.46,26.24,4,0.0,0.0,0,746.7904
1,0,587.08,30.71,26.1,1,587.08,0.0,0,801.5310000000001
1,0,886.87,31.26,27.52,1,886.87,0.0,0,860.2752
1,0,1368.3,43.16,26.39,10,1368.3,0.0,0,1138.9924
0,0,870.02,31.59,28.3,4,0.0,0.0,0,893.9970000000001
1,0,618.53,45.44,28.27,10,618.53,0.0,0,1284.5888
1,0,824.17,34.62,27.32,2,824.17,0.0,0,945.8184
1,0,1201.1,39.79,26.42,11,1201.1,0.0,0,1051.2518
0,0,341.57,30.47,25.83,2,0.0,0.0,0,787.0400999999999
0,0,818.83,32.39,25.22,1,0.0,0.0,0,816.8758
1,0,924.43,46.67,24.23,11,924.43,0.0,0,1130.8141
0,0,683.48,42.34,22.58,12,0.0,0.0,0,956.0372
0,0,1693.28,40.86,27.07,11,0.0,0.0,0,1106.0802
0,0,572.95,32.04,21.18,4,0.0,0.0,0,678.6071999999999
0,0,1457.87,42.54,28.59,10,0.0,0.0,0,1216.2186
0,0,775.07,41.93,25.32,10,0.0,0.0,0,1061.6676
0,0,747.97,41.75,25.44,10,0.0,0.0,0,1062.12
0,0,957.1,43.92,23.9,12,0.0,0.0,0,1049.688
0,0,332.02,30.15,26.16,2,0.0,0.0,0,788.7239999999999
1,0,1697.73,41.37,27.32,11,1697.73,0.0,0,1130.2284
0,0,731.15,37.75,25.25,11,0.0,0.0,0,953.1875
1,0,934.15,32.99,26.8,1,934.15,0.0,0,884.1320000000001
1,0,1425.47,44.1,27.69,10,1425.47,0.0,0,1221.129
0,0,366.67,31.3,24.58,1,0.0,0.0,0,769.3539999999999
1,0,1736.15,42.2,27.38,11,1736.15,0.0,0,1155.436
0,0,869.0,41.69,25.62,10,0.0,0.0,0,1068.0978
0,0,716.63,36.07,25.27,11,0.0,0.0,0,911.4889
0,0,1015.35,52.25,25.31,9,0.0,0.0,0,1322.4475
1,0,1451.13,40.19,26.47,11,1451.13,0.0,0,1063.8293
0,0,760.73,28.46,26.15,3,0.0,0.0,0,744.2289999999999
0,0,600.57,31.36,25.85,1,0.0,0.0,0,810.6560000000001
0,0,710.27,38.15,25.34,5,0.0,0.0,0,966.721
1,1,981.82,55.32,27.66,8,981.82,981.82,1,1530.1512
1,0,1005.37,27.73,27.62,3,1005.37,0.0,0,765.9026
0,0,707.6,31.91,26.78,1,0.0,0.0,0,854.5498
0,0,1063.67,33.14,26.01,1,0.0,0.0,0,861.9714
1,0,2032.33,41.95,27.43,11,2032.33,0.0,0,1150.6885
1,1,347.13,18.05,23.78,2,347.13,347.13,1,429.229
0,0,353.08,26.97,26.21,3,0.0,0.0,0,706.8837
0,1,630.35,34.34,22.58,2,0.0,630.35,0,775.3972
0,0,758.1,26.46,26.72,3,0.0,0.0,0,707.0112
0,0,745.38,29.02,26.41,2,0.0,0.0,0,766.4182
0,0,903.8,31.57,27.14,1,0.0,0.0,0,856.8098
1,0,884.98,37.59,26.35,11,884.98,0.0,0,990.4965000000002
0,0,730.85,31.75,22.93,4,0.0,0.0,0,728.0275
0,0,758.42,41.59,25.86,10,0.0,0.0,0,1075.5174
0,0,352.5,44.08,27.91,5,0.0,0.0,0,1230.2728
1,0,945.82,38.7,23.73,12,945.82,0.0,0,918.351
0,0,349.95,46.35,27.87,10,0.0,0.0,0,1291.7745
0,0,666.65,38.19,26.11,11,0.0,0.0,0,997.1409
0,0,624.45,37.77,25.67,11,0.0,0.0,0,969.5559000000002
1,0,790.53,41.88,26.1,10,790.53,0.0,0,1093.0680000000002
0,0,1007.33,39.14,25.24,11,0.0,0.0,0,987.8936
0,0,783.07,51.79,25.18,9,0.0,0.0,0,1304.0722
0,0,1249.57,36.27,26.52,11,0.0,0.0,0,961.8804
0,0,959.17,38.6,21.31,3,0.0,0.0,0,822.566
0,0,446.27,25.65,26.6,3,0.0,0.0,0,682.29
0,0,1041.02,39.84,26.48,11,0.0,0.0,0,1054.9632
1,1,1461.17,35.91,24.5,2,1461.17,1461.17,1,879.795
1,0,923.42,29.02,26.59,3,923.42,0.0,0,771.6418
1,1,1018.17,27.41,28.42,3,1018.17,1018.17,1,778.9922
1,1,395.95,20.72,28.63,3,395.95,395.95,1,593.2135999999999
0,0,621.75,27.37,26.23,3,0.0,0.0,0,717.9151
1,1,1009.87,27.78,28.92,3,1009.87,1009.87,1,803.3976000000001
0,0,772.98,35.79,25.09,4,0.0,0.0,0,897.9711
1,0,813.1,28.43,27.34,3,813.1,0.0,0,777.2762
0,0,658.75,39.37,25.87,10,0.0,0.0,0,1018.5019
0,0,367.98,28.99,25.49,3,0.0,0.0,0,738.9550999999999
1,0,1419.33,44.1,27.67,10,1419.33,0.0,0,1220.247
0,0,693.97,27.83,27.15,3,0.0,0.0,0,755.5844999999999
1,0,751.5,40.0,23.28,1,751.5,0.0,0,931.2
1,0,1457.5,47.72,24.85,11,1457.5,0.0,0,1185.842
0,0,618.85,37.97,23.36,12,0.0,0.0,0,886.9792
1,1,401.7,49.15,25.68,6,401.7,401.7,1,1262.172
0,0,1096.12,43.7,25.46,10,0.0,0.0,0,1112.602
1,0,1418.92,43.75,26.85,10,1418.92,0.0,0,1174.6875
1,0,1136.67,36.15,26.98,11,1136.67,0.0,0,975.327
0,0,595.13,47.23,23.43,1,0.0,0.0,0,1106.5989
0,0,596.48,35.63,23.89,2,0.0,0.0,0,851.2007000000001
0,0,639.58,37.73,21.11,3,0.0,0.0,0,796.4802999999999
1,0,1105.52,29.92,30.69,4,1105.52,0.0,0,918.2448
1,0,1217.23,32.92,27.61,1,1217.23,0.0,0,908.9212
1,0,1251.73,40.39,25.16,11,1251.73,0.0,0,1016.2124
1,1,1065.08,28.02,27.98,3,1065.08,1065.08,1,783.9996
0,0,524.7,30.73,24.79,2,0.0,0.0,0,761.7967
0,0,385.27,25.21,25.75,3,0.0,0.0,0,649.1575
0,0,1648.82,41.11,25.66,11,0.0,0.0,0,1054.8826
0,0,416.97,28.03,26.72,4,0.0,0.0,0,748.9616
1,0,1328.68,47.84,28.98,10,1328.68,0.0,0,1386.4032000000002
0,0,965.15,43.0,25.53,10,0.0,0.0,0,1097.79
0,0,711.13,29.64,26.16,3,0.0,0.0,0,775.3824000000001
0,0,1086.72,42.95,22.42,12,0.0,0.0,0,962.9390000000002
0,0,645.15,38.03,25.58,11,0.0,0.0,0,972.8074
0,0,396.23,54.04,25.72,9,0.0,0.0,0,1389.9088
0,0,819.32,42.31,24.92,10,0.0,0.0,0,1054.3652000000002
0,0,366.95,27.25,26.36,3,0.0,0.0,0,718.31
0,0,1933.35,41.95,26.99,11,0.0,0.0,0,1132.2305
1,0,742.68,46.38,27.7,6,742.68,0.0,0,1284.726
1,0,618.4,35.25,26.39,4,618.4,0.0,0,930.2475
0,0,521.45,40.44,25.32,10,0.0,0.0,0,1023.9408
0,0,527.25,53.19,26.82,8,0.0,0.0,0,1426.5558
0,0,483.67,44.2,26.16,6,0.0,0.0,0,1156.2720000000002
1,0,922.4,30.69,26.51,3,922.4,0.0,0,813.5919000000001
0,0,900.68,32.85,25.63,1,0.0,0.0,0,841.9455
0,0,791.62,43.77,27.06,5,0.0,0.0,0,1184.4162
1,0,1538.37,42.5,27.07,11,1538.37,0.0,0,1150.475
0,0,582.8,31.34,26.14,1,0.0,0.0,0,819.2276
1,0,848.25,38.06,26.24,11,848.25,0.0,0,998.6944
0,0,590.45,32.28,21.26,4,0.0,0.0,0,686.2728000000001
0,0,873.15,32.65,25.63,1,0.0,0.0,0,836.8195
0,0,1021.47,38.46,26.24,5,0.0,0.0,0,1009.1904
1,1,659.37,36.63,24.28,5,659.37,659.37,1,889.3764000000001
0,0,677.38,27.04,26.83,3,0.0,0.0,0,725.4831999999999
0,0,446.88,28.28,26.47,4,0.0,0.0,0,748.5716
0,0,485.32,39.1,23.53,11,0.0,0.0,0,920.023
1,0,388.45,28.59,21.43,1,388.45,0.0,0,612.6837
1,0,646.33,28.32,26.96,2,646.33,0.0,0,763.5072
0,0,923.08,46.53,22.67,11,0.0,0.0,0,1054.8351
0,0,747.42,38.87,24.98,5,0.0,0.0,0,970.9726
0,0,589.97,24.95,27.24,3,0.0,0.0,0,679.6379999999999
0,0,391.7,40.46,23.84,11,0.0,0.0,0,964.5664
0,0,562.43,21.78,26.61,3,0.0,0.0,0,579.5658
0,0,1060.78,33.0,26.46,1,0.0,0.0,0,873.1800000000001
0,0,1092.42,25.06,28.61,3,0.0,0.0,0,716.9666
0,0,846.9,38.81,24.47,11,0.0,0.0,0,949.6807
0,0,597.45,35.63,23.9,2,0.0,0.0,0,851.557
1,0,878.03,46.38,28.58,10,878.03,0.0,0,1325.5404
0,0,1166.67,39.92,24.25,11,0.0,0.0,0,968.06
0,0,1735.35,41.56,26.22,11,0.0,0.0,0,1089.7032
0,0,1498.22,39.26,26.67,11,0.0,0.0,0,1047.0642
1,0,1580.93,40.27,26.64,11,1580.93,0.0,0,1072.7928000000002
1,0,1116.87,32.34,27.75,1,1116.87,0.0,0,897.4350000000001
1,0,1011.72,35.96,26.76,11,1011.72,0.0,0,962.2896
0,1,605.32,52.08,27.62,8,0.0,605.32,0,1438.4496
1,0,923.72,35.16,26.92,4,923.72,0.0,0,946.5072
1,0,1504.9,34.18,28.53,1,1504.9,0.0,0,975.1554
0,0,585.22,47.39,21.96,11,0.0,0.0,0,1040.6844
0,0,451.27,44.08,24.76,5,0.0,0.0,0,1091.4208
1,0,1085.87,43.17,27.62,10,1085.87,0.0,0,1192.3554
0,0,516.22,25.97,31.54,4,0.0,0.0,0,819.0938
0,0,353.65,31.13,26.36,4,0.0,0.0,0,820.5867999999999
0,0,615.23,31.49,25.89,1,0.0,0.0,0,815.2760999999999
0,0,546.62,32.06,21.5,4,0.0,0.0,0,689.2900000000001
